courseid,userid,name,city,lastaccess
2060,121032,Davi Alves,Recife,1575647567
2060,121035,Laura Gomes,Recife,1575489401
2060,121037,Matilde Pereira,Recife,1574636248
2060,121040,Vinícius Barbosa,São Lourenço da Mata,1575423516
2060,121042,Rafaela Azevedo,São Lourenço da Mata,1575415011
2060,121046,Kauan Oliveira,Olinda,1575419433
2060,121048,Alex Cunha,Ipojuca,1575570434
2060,121049,Camila Almeida,Cabo de Santo Agostinho,1575419094
2060,121050,Renan Araujo,Olinda,1569338982
2060,121051,Ana Azevedo,Olinda,1575491871
2060,121053,Fábio Barbosa,Igarassu,1575413926
2060,121056,Letícia Silva,Recife,1572461249
2060,121059,Amanda Melo,Belo Jardim,1575462859
2060,121069,Luís Melo,Recife,1575384269
2060,121078,Rafael Lima,Igarassu,1575466450
2060,121079,Julian Ferreira,Olinda,1575572452
2060,121088,Alice Oliveira,Jaboatão dos Guararapes,1569880053
2060,121089,Carla Silva,Jaboatão dos Guararapes,1575396327
2060,121093,Tomás Barbosa,Garanhuns,1575026927
2060,121097,André Souza,Carpina,1574391988
2060,121099,Vitória Alves,Camaragibe,1575038043
2060,121116,Gustavo Goncalves,Paulista,1574789043
2060,121117,Brenda Barros,São Bento do Una,1575413975
2060,121121,Kaua Azevedo,Paulista,1574806180
2060,121125,Luís Costa,Garanhuns,1575424970
2060,121129,Vitoria Pinto,Carpina,1575587185
2060,121132,Arthur Carvalho,Abreu e Lima,1575576724
2060,121133,Sophia Araujo,Petrolina,1574398422
2060,121136,Marina Cardoso,Olinda,1575647107
2060,121139,Kaua Rocha,Olinda,1575572451
2060,121150,Vitória Barros,Jaboatão dos Guararapes,1575369574
2060,121151,Vinicius Rodrigues,Recife,1575410656
2060,121153,Cauã Carvalho,Igarassu,1575448012
2060,121155,Alice Pinto,Abreu e Lima,1575456917
2060,121163,Gabrielly Ferreira,Olinda,1575385611
2060,121182,Gabriel Oliveira,Recife,1575336872
2060,121189,Kauê Cavalcanti,Recife,1575280075
2060,121190,Mateus Lima,Jaboatão dos Guararapes,1575307368
2060,121200,Daniel Rocha,Vitória de Santo Antão,1572883742
2060,121204,Beatrice Castro,Recife,1575635049
2060,121205,Otávio Cardoso,Paulista,1575305915
2060,121208,Diogo Barbosa,Olinda,1575406318
2060,121209,Felipe Carvalho,Vitória de Santo Antão,1575424184
2060,121214,Giovanna Pinto,Vitória de Santo Antão,1575644582
2060,121216,Bruno Lima,Recife,1575643717
2060,121217,Enzo Silva,Pesqueira,1575410231
2060,121219,Antônio Barbosa,Recife,1575405358
2060,121220,Letícia Silva,Recife,1575555639
2060,121221,Marisa Melo,Recife,1570018945
2060,121223,Rafaela Araujo,Paulista,1575631702
2060,121225,Matheus Cardoso,Petrolina,1572389585
2060,121227,Murilo Lima,Jaboatão dos Guararapes,1575511771
2060,121235,Cauã Azevedo,Olinda,1575204814
2060,121240,Isabelle Costa,São Lourenço da Mata,1575586084
2060,121243,Fernanda Dias,Salgueiro,1575636103
2060,121245,Carolina Ribeiro,Carpina,1575440094
2060,121252,Camila Rodrigues,Cachoeirinha,1574682374
2060,121253,Lara Ferreira,Timbaúba,1575417077
2060,121262,Luiz Carvalho,Petrolina,1575466688
2060,121264,Júlio Almeida,Recife,1575415726
2060,121272,Evelyn Almeida,Recife,1575551218
2060,121275,Camila Oliveira,Jaboatão dos Guararapes,1575512288
2060,121277,Julia Silva,Recife,1575433836
2060,121282,Leonor Pereira,Recife,1575419417
2060,121286,Rafaela Martins,Gravatá,1575502859
2060,121294,Giovana Pinto,Recife,1573611373
2060,121303,Arthur Barros,Carpina,1575502833
2060,121305,Victor Cardoso,Abreu e Lima,1575548518
2060,121306,José Rodrigues,Garanhuns,1575338391
2060,121309,Lavinia Goncalves,Petrolina,1575423608
2060,121310,Nicolas Rocha,Jaboatão dos Guararapes,1574692309
2060,121317,Leonor Dias,Jaboatão dos Guararapes,1575583872
2060,121338,Eduarda Cavalcanti,Recife,1575450655
2060,121339,Gabriel Cunha,Camaragibe,1575580269
2060,121346,Murilo Oliveira,Pedras de Fogo,1575423953
2060,121349,Isabela Oliveira,Araçoiaba,1575557220
2060,121353,Amanda Alves,Paulista,1574904104
2060,121356,Yasmin Correia,Jaboatão dos Guararapes,1575571070
2060,121359,Matheus Souza,Recife,1572041588
2060,121362,Gabrielle Silva,Petrolina,1575580285
2060,121371,Anna Silva,Jaboatão dos Guararapes,1574766713
2060,121375,Douglas Ferreira,Paulista,1575408700
2060,121381,Carlos Castro,Recife,1575390478
2060,121383,Isabelle Lima,Jaboatão dos Guararapes,1569628900
2060,121390,Tiago Barros,Recife,1572466353
2060,121391,Júlio Rocha,Paulista,1575493169
2060,121405,Daniel Santos,Recife,1575311830
2060,121408,Diogo Cardoso,Itambé,1575418191
2060,121409,Bruna Dias,Itambé,1574808559
2060,121421,Caio Santos,Gravatá,1575587674
2060,121425,Vinicius Cavalcanti,Limoeiro,1575456350
2060,121428,Eduardo Fernandes,Limoeiro,1575591194
2060,121443,Leila Cavalcanti,Fernando de Noronha,1575327794
2060,121460,Ryan Barbosa,Sertânia,1575323615
2060,121464,Kaua Costa,Princesa Isabel,1575311087
2060,121472,Bianca Goncalves,Araripina,1574776591
2060,121479,Melissa Rocha,São Lourenço da Mata,1575493806
2060,121481,Gabriela Pinto,Amaraji,1575419100
2060,121482,Bianca Rocha,Recife,1575428198
2060,121483,Luiza Araujo,Olinda,1574700502
2060,121494,Maria Ribeiro,Carpina,1574705132
2060,121499,Joao Castro,Olinda,1575622359
2060,121501,Paulo Barros,Camaragibe,1575379851
2060,121509,Brenda Almeida,Recife,1575599445
2060,121511,Antônio Almeida,Recife,1572928330
2060,121528,Alex Melo,Jaboatão dos Guararapes,1569944248
2060,121530,Lavinia Melo,Camaragibe,1575340239
2060,121532,Ágatha Costa,Recife,1569938172
2060,121545,Erick Cunha,Palmares,1575056217
2060,121549,Isabela Gomes,Paulista,1575428279
2060,121552,Isabela Ribeiro,Jaboatão dos Guararapes,1575630745
2060,121559,Murilo Azevedo,Tabira,1572390028
2060,121563,Lavinia Santos,Recife,1575635073
2060,121569,Luís Azevedo,Serrita,1575456780
2060,121578,Douglas Pereira,Recife,1574799953
2060,121586,Breno Sousa,Paulista,1575327248
2060,121588,Arthur Ribeiro,Limoeiro,1575494039
2060,121591,Douglas Martins,São José do Belmonte,1575463957
2060,121599,Raissa Rodrigues,Olinda,1575632724
2060,121602,Rafael Silva,São Lourenço da Mata,1575593203
2060,121603,Fernanda Ferreira,Jaboatão dos Guararapes,1575640151
2060,121607,Kauê Costa,Igarassu,1575644602
2060,121619,Eduardo Sousa,Terezinha,1575423258
2060,121621,Brenda Lima,Recife,1575379392
2060,121633,Vitor Lima,Paulista,1575418822
2060,121639,Carlos Cunha,Araripina,1575573506
2060,121645,Eduarda Oliveira,Igarassu,1575457775
2060,121648,Kaua Cardoso,Bom Conselho,1575406102
2060,121652,Alex Pinto,Olinda,1575381918
2060,121654,João Araujo,Arapiraca,1575460723
2060,121659,Lucas Barros,Olinda,1575322271
2060,121666,Amanda Souza,Cabo de Santo Agostinho,1575575197
2060,121675,Tânia Barbosa,Camaragibe,1572817831
2060,121682,Rodrigo Lima,Triunfo,1575450834
2060,121686,Luís Cunha,Custódia,1574898656
2060,121687,Douglas Azevedo,Paudalho,1575413511
2060,121691,Samuel Goncalves,Cabo de Santo Agostinho,1575412654
2060,121695,Sofia Cardoso,Recife,1573603321
2060,121697,Giovanna Pereira,Garanhuns,1575517957
2060,121699,André Oliveira,Jaboatão dos Guararapes,1575202069
2060,121709,Aline Costa,Jaboatão dos Guararapes,1574819246
2060,121710,Ágatha Ribeiro,Camaragibe,1575232880
2060,121719,Livia Lima,Buíque,1572030989
2060,121722,Julieta Martins,Abreu e Lima,1569961794
2060,121723,Lara Pereira,São Lourenço da Mata,1575413221
2060,121724,Nicolas Lima,Camaragibe,1573000054
2060,121739,Lucas Dias,Petrolina,1575487781
2060,121740,Kauã Gomes,São José do Belmonte,1575482858
2060,121754,Clara Gomes,São Bento do Una,1570567660
2060,121755,Rebeca Rocha,Sertânia,1572357361
2060,121758,Rebeca Oliveira,Jaboatão dos Guararapes,1575487612
2060,121764,Renan Santos,Recife,1575463345
2060,121766,Sofia Cunha,Recife,1575256686
2060,121767,Letícia Ribeiro,Paulista,1575415120
2060,121771,Kauã Alves,Camaragibe,1575428300
2060,121778,Victor Cardoso,Recife,1575423531
2060,121784,Anna Souza,Abreu e Lima,1575414903
2060,121785,Victor Correia,Bom Conselho,1575460741
2060,121788,Davi Costa,Tabira,1575566271
2060,121793,Carlos Fernandes,Triunfo,1575425461
2060,121796,Sofia Barbosa,Recife,1575555692
2060,121804,Gabrielle Barros,Olinda,1575413405
2060,121808,Martim Alves,Trindade,1575500620
2060,121811,Melissa Gomes,Jaboatão dos Guararapes,1571166370
2060,121813,Otávio Pereira,Paulista,1574430620
2060,121815,Kaua Cunha,Paulista,1575423177
2060,121816,Luís Correia,Paudalho,1575635662
2060,121817,Bruno Almeida,São José do Egito,1571091183
2060,121837,Vinicius Carvalho,Petrolina,1575419931
2060,121840,Thaís Santos,Petrolina,1575390898
2060,121841,Brenda Correia,Garanhuns,1575459255
2060,121842,Luan Dias,Pedras de Fogo,1575417066
2060,121844,Laura Cardoso,Recife,1575426898
2060,121845,Vinícius Cavalcanti,Santa Cruz do Capibaribe,1575504301
2060,121849,Kauan Barros,Tabira,1575557103
2060,121850,Renan Lima,Olinda,1575419367
2060,121851,Eduarda Silva,Ipojuca,1574712718
2060,121853,Isabela Barros,São José da Coroa Grande,1574349095
2060,121859,Livia Melo,Olinda,1575384212
2060,121866,Carlos Araujo,São José do Belmonte,1575509005
2060,121878,Carlos Correia,Bezerros,1575408798
2060,121884,Kai Rocha,Belo Jardim,1575507786
2060,121886,Kauan Santos,Olinda,1575591040
2060,121888,Lara Sousa,Betânia,1575468411
2060,121891,Gabriel Ferreira,Olinda,1575385232
2060,121900,Kaua Rocha,Belo Jardim,1575500184
2060,121921,Erick Azevedo,Olinda,1575478760
2060,121922,Guilherme Pinto,Buíque,1575489696
2060,121928,Giovana Alves,Goiana,1575419745
2060,121929,Martim Correia,Paulista,1575415066
2060,121932,Luís Alves,Olinda,1575478586
2060,121936,Giovanna Cunha,Recife,1574978892
2060,121937,Júlia Correia,Barreiros,1574822060
2060,121940,Marisa Rocha,Camaragibe,1575514859
2060,121943,Douglas Araujo,Jaboatão dos Guararapes,1573731015
2060,121946,Rodrigo Goncalves,São José da Coroa Grande,1569962290
2060,121947,Julieta Dias,Abreu e Lima,1575400513
2060,121958,Antônio Alves,Santa Cruz do Capibaribe,1575390465
2060,121961,Rafaela Castro,Barra de Guabiraba,1574296445
2060,121962,Diego Castro,Jaboatão dos Guararapes,1575324452
2060,121965,Cauã Lima,Igaci,1575460658
2060,121967,Joao Souza,Recife,1575392378
2060,121968,Emily Silva,Carpina,1575461967
2060,121972,Evelyn Santos,Serra Talhada,1575636141
2060,121974,João Castro,Petrolina,1575563733
2060,121975,Larissa Pinto,Paulista,1575598931
2060,121980,Mariana Lima,Jaboatão dos Guararapes,1574437551
2060,121982,José Cunha,Caruaru,1575556123
2060,121992,Victor Barros,Bom Conselho,1575546837
2060,121995,Vitor Cunha,Caruaru,1575502460
2060,122002,Mariana Castro,São Lourenço da Mata,1571824670
2060,122003,Camila Ferreira,Pesqueira,1575500167
2060,122015,Laura Araujo,Triunfo,1575543177
2060,122019,Fábio Oliveira,Nazaré da Mata,1575414065
2060,122024,Luiz Alves,Garanhuns,1575329923
2060,122029,Nicolash Barros,Vertente do Lério,1575509013
2060,122045,Livia Silva,Buíque,1575488875
2060,122050,Matilde Cavalcanti,Jaboatão dos Guararapes,1575416157
2060,122061,Isabelle Araujo,Paulista,1575479185
2060,122065,Luiza Fernandes,Recife,1575479003
2060,122067,Sofia Dias,Betânia,1575567556
2060,122071,Ágatha Araujo,Recife,1575393622
2060,122096,Breno Castro,Buíque,1575572324
2060,122098,Kauan Cavalcanti,Recife,1575585407
2060,122100,Isabella Ribeiro,Jaboatão dos Guararapes,1575425769
2060,122102,Kauã Cardoso,Bom Conselho,1575459602
2060,122104,Vinícius Lima,Bom Jardim,1575300750
2060,122111,Renan Azevedo,Jaboatão dos Guararapes,1575488366
2060,122118,Nicolas Araujo,Jaboatão dos Guararapes,1575491464
2060,122120,Luana Castro,Olinda,1575428332
2060,122130,Júlia Gomes,Jaboatão dos Guararapes,1575393566
2060,122135,Mateus Souza,Jaboatão dos Guararapes,1575481972
2060,122137,Breno Castro,Jaboatão dos Guararapes,1575482103
2060,122140,Vitoria Fernandes,Bonito,1575403880
2060,122147,Alex Melo,Custódia,1575383073
2060,122158,Kauã Gomes,Serra Talhada,1575326934
2060,122161,Otávio Barros,Recife,1575430256
2060,122185,Julian Lima,Olinda,1575400908
2060,122191,Matilde Souza,Recife,1575459265
2060,122193,Marisa Cavalcanti,Recife,1575581144
2060,122195,Carla Silva,Recife,1575581169
2060,122200,Thaís Costa,Gravatá,1574126237
2060,122201,Felipe Barros,Recife,1575580559
2060,122202,Miguel Martins,Recife,1572867645
2060,122212,Bianca Ribeiro,Caruaru,1575289468
2060,122213,Sofia Rocha,Olinda,1574215982
2060,122218,Cauã Castro,Olinda,1575395685
2060,122232,Rafael Souza,Igarassu,1575647499
2060,122235,Antônio Pereira,Goiana,1575490840
2060,122246,Luiz Ferreira,Lajedo,1575417881
2060,122248,Alice Azevedo,Salgueiro,1575420415
2060,122263,Carolina Correia,Belo Jardim,1575417195
2060,122264,Antônio Cunha,Caruaru,1575425493
2060,122267,Lucas Araujo,Jaboatão dos Guararapes,1571260994
2060,122272,Tomás Correia,Paulista,1575450034
2060,122278,João Castro,Igarassu,1575445281
2060,122279,Mariana Castro,Paulista,1572400088
2060,122283,Caio Ferreira,Gravatá,1575222807
2060,122291,Giovana Costa,Surubim,1575419559
2060,122294,Julia Almeida,Araripina,1575405648
2060,122295,Luana Cardoso,Olinda,1575453245
2060,122299,Breno Oliveira,Água Preta,1575414565
2060,122307,Laura Correia,Recife,1575643359
2060,122331,Luan Martins,Bom Conselho,1575490682
2060,122335,Daniel Pinto,Recife,1575608509
2060,122339,Alice Santos,Recife,1575457317
2060,122348,Livia Ferreira,Carpina,1571792434
2060,122356,Rodrigo Castro,Surubim,1575321296
2060,122366,Leonardo Azevedo,Goiana,1575560650
2060,122372,Leila Rodrigues,São José da Coroa Grande,1574345290
2060,122374,Thaís Silva,Jaboatão dos Guararapes,1575488412
2060,122377,Júlio Ferreira,Olinda,1575509032
2060,122385,Emily Sousa,Vertente do Lério,1571175306
2060,122386,Breno Martins,Palmares,1573080379
2060,122388,Carla Melo,Itambé,1575487439
2060,122389,Sofia Souza,Olinda,1575329223
2060,122392,Kauê Sousa,Olinda,1575640954
2060,122394,Danilo Castro,Recife,1575424624
2060,122395,Ágatha Araujo,Barra de Guabiraba,1574207972
2060,122401,Beatrice Melo,Carpina,1575420592
2060,122402,Caio Cardoso,Recife,1575386441
2060,122404,Luan Dias,Dormentes,1575629068
2060,122410,Clara Barbosa,São Lourenço da Mata,1575410980
2060,122415,Raissa Cardoso,São José da Coroa Grande,1575338547
2060,122418,Bruna Ferreira,Lagoa do Carro,1575490219
2060,122427,Alex Ribeiro,Abreu e Lima,1572985335
2060,122428,Larissa Cunha,Cabrobó,1575422791
2060,122434,Marisa Correia,Afrânio,1575551422
2060,122443,Erick Oliveira,Surubim,1575484601
2060,122447,Gabriela Cunha,Jaboatão dos Guararapes,1575596190
2060,122461,Gabrielle Lima,Vitória de Santo Antão,1573589378
2060,122483,Isabela Ferreira,Belo Jardim,1575591373
2060,122484,Brenda Araujo,Igarassu,1575592044
2060,122486,João Goncalves,Amaraji,1575637461
2060,122496,Ryan Dias,Aliança,1575420473
2060,122497,Gabriel Rocha,Afrânio,1575413869
2060,122511,Aline Santos,Cachoeirinha,1574729803
2060,122518,Gabriel Ribeiro,Recife,1572390392
2060,122521,Kauã Barbosa,Recife,1575412774
2060,122524,Arthur Ferreira,Recife,1575359385
2060,122527,Rafaela Martins,São Lourenço da Mata,1573005553
2060,122532,Gabriel Rocha,Recife,1575421547
2060,122533,Breno Santos,Casinhas,1575461758
2060,122535,Marisa Alves,Taquaritinga do Norte,1575417801
2060,122537,Erick Correia,Bezerros,1575206027
2060,122538,Caio Santos,Buíque,1575571159
2060,122539,Lara Dias,Belém de São Francisco,1571882356
2060,122548,Leila Alves,Sertânia,1575378426
2060,122549,Igor Melo,Nazaré da Mata,1575496439
2060,122550,Luana Almeida,Recife,1575307448
2060,122558,Fernanda Goncalves,Olinda,1571244585
2060,122570,Nicolas Cardoso,Recife,1575427315
2060,122579,Luiza Pereira,São Lourenço da Mata,1574810167
2060,122580,Matheus Rocha,Palmares,1575412767
2060,122582,Bianca Silva,Araçoiaba,1575416736
2060,122592,Giovana Oliveira,Custódia,1575558822
2060,122596,Luiz Santos,Trindade,1575646622
2060,122599,Lavinia Goncalves,Jaboatão dos Guararapes,1575463957
2060,122603,Nicolash Melo,Serra Talhada,1571662312
2060,122606,Leila Lima,Bom Jardim,1569708241
2060,122619,Victor Martins,Paulista,1575398678
2060,122622,Carla Dias,Nazaré da Mata,1575312533
2060,122625,Fábio Fernandes,São Lourenço da Mata,1575423629
2060,122633,Isabella Lima,Barreiros,1574864586
2060,122641,Isabela Correia,Floresta,1575595405
2060,122645,Rodrigo Souza,Recife,1575402040
2060,122653,Diogo Castro,Exu,1575406496
2060,122654,Bruna Araujo,Caruaru,1574369634
2060,122655,Gabriela Alves,Casinhas,1575506312
2060,122664,Guilherme Cavalcanti,Palmares,1575319768
2060,122671,Leonardo Barros,Vitória de Santo Antão,1575469613
2060,122675,Ana Castro,Taquaritinga do Norte,1575418094
2060,122680,Luiza Silva,Recife,1575399295
2060,122685,Isabella Alves,Caruaru,1575334162
2060,122691,Alex Martins,Arcoverde,1575496090
2060,122697,Sophia Martins,Arcoverde,1574216867
2060,122701,Laura Melo,Olinda,1575289833
2060,122712,Lara Pinto,Buíque,1575633474
2060,122718,Anna Costa,Triunfo,1575429993
2060,122719,Tomás Santos,São Lourenço da Mata,1575454128
2060,122722,Murilo Oliveira,Triunfo,1575429775
2060,122731,Lucas Fernandes,Nazaré da Mata,1575415007
2060,122734,Davi Azevedo,Belém de São Francisco,1575492541
2060,122736,Thaís Alves,Cabo de Santo Agostinho,1574355243
2060,122739,João Pereira,Lajedo,1575507037
2060,122743,Sophia Rodrigues,Jaboatão dos Guararapes,1575494150
2060,122760,Leonor Gomes,Lagoa do Carro,1575382886
2060,122766,Eduarda Lima,Recife,1574435785
2060,122768,Manuela Barbosa,Garanhuns,1575423758
2060,122770,Luis Castro,Floresta,1575384997
2060,122789,Luis Lima,Caruaru,1569374135
2060,122791,Kai Pereira,Caruaru,1575635270
2060,122792,Raissa Melo,Ipojuca,1575415844
2060,122793,Tiago Dias,Paranatama,1575231315
2060,122794,Nicolas Cunha,Paulista,1575427639
2060,122798,Rodrigo Fernandes,Caruaru,1575424652
2060,122799,Carlos Sousa,Recife,1574818665
2060,122807,Vitoria Dias,Camaragibe,1574461060
2060,122810,Lara Martins,Abreu e Lima,1575395677
2060,122816,Gabriel Barbosa,Garanhuns,1573794953
2060,122819,Felipe Ribeiro,Buenos Aires,1575593386
2060,122829,Rafael Cunha,Ibimirim,1571782376
2060,122833,Kauã Azevedo,Betânia,1575647280
2060,122842,Carla Souza,Gravatá,1575479535
2060,122847,Kaua Almeida,Recife,1575641574
2060,122853,Raissa Melo,Goiana,1575513229
2060,122857,Vitor Cavalcanti,Exu,1575585945
2060,122861,Marina Rocha,Recife,1574799645
2060,122864,Ágatha Costa,Exu,1575412921
2060,122865,Leonor Barbosa,Araripina,1575548611
2060,122879,Melissa Almeida,Paudalho,1574262160
2060,122883,Luís Melo,Carpina,1575408074
2060,122884,Thaís Pereira,Cabrobó,1575423317
2060,122885,Gabriela Fernandes,Recife,1574777137
2060,122887,Beatriz Ferreira,Araripina,1575418760
2060,122892,Beatriz Rocha,Recife,1575563933
2060,122897,Daniel Santos,Ibimirim,1575549641
2060,122903,Vitoria Santos,Araripina,1575504489
2060,122912,Isabela Araujo,Bom Conselho,1575412033
2060,122913,Renan Cavalcanti,Tabira,1575479166
2060,122928,Sofia Carvalho,Brejo da Madre de Deus,1575546764
2060,122930,Luis Barros,Timbaúba,1575642135
2060,122937,Letícia Melo,Recife,1574823804
2060,122945,Nicole Gomes,São João,1573325002
2060,122947,Fernanda Barros,Flores,1575427862
2060,122954,Thaís Fernandes,Arcoverde,1569892671
2060,122955,Giovanna Martins,Cabo de Santo Agostinho,1575463502
2060,122958,Miguel Souza,Ipojuca,1569417783
2060,122959,Melissa Rocha,Cabo de Santo Agostinho,1575489003
2060,122961,Emilly Correia,Recife,1575334092
2060,122966,Julian Santos,Jaboatão dos Guararapes,1575422990
2060,122968,Laura Almeida,Gravatá,1575385089
2060,122976,Douglas Pereira,Recife,1575497401
2060,122979,Matheus Martins,Floresta,1575459894
2060,122983,Amanda Fernandes,Jaboatão dos Guararapes,1570450143
2060,122988,Lara Araujo,Jaboatão dos Guararapes,1575418610
2060,122993,Ágatha Castro,Paulista,1575630354
2060,123015,Letícia Barbosa,Jaboatão dos Guararapes,1574961978
2060,123017,Kai Silva,Custódia,1575420853
2060,123025,Rafaela Araujo,Moreno,1575589097
2060,123028,Lavinia Sousa,Sertânia,1575454088
2060,123054,Luis Rocha,Olinda,1575546578
2060,123063,Caio Pereira,Igarassu,1574212665
2060,123065,Gabrielle Gomes,Petrolina,1575580885
2060,123069,José Araujo,Jaboatão dos Guararapes,1573920352
2060,123075,Erick Rodrigues,Cabo de Santo Agostinho,1574810573
2060,123080,Carla Pereira,Abreu e Lima,1575400501
2060,123083,Miguel Pereira,Jaboatão dos Guararapes,1575053899
2060,123086,Isabella Cunha,Bonito,1569372656
2060,123098,Vitoria Melo,Floresta,1573604390
2060,123101,Joao Almeida,Recife,1574811813
2060,123105,Luana Pinto,Solidão,1575457156
2060,123110,Beatrice Rodrigues,Carpina,1575382342
2060,123121,André Carvalho,Bom Jardim,1572995690
2060,123129,Douglas Santos,Abreu e Lima,1575563993
2060,123132,Sofia Correia,Lagoa do Carro,1575420562
2060,123134,Antônio Costa,Petrolina,1575559945
2060,123137,Maria Almeida,Sertânia,1575548418
2060,123141,Aline Ferreira,Nazaré da Mata,1575414232
2060,123144,André Fernandes,Afogados da Ingazeira,1570647233
2060,123146,Giovanna Castro,Serra Talhada,1574812689
2060,123148,Breno Melo,Igarassu,1575411519
2060,123163,Isabela Almeida,Itacuruba,1555110222
2060,123164,Leonor Santos,Bom Jardim,1574818859
2060,123165,Eduardo Rodrigues,Jaboatão dos Guararapes,1572445509
2060,123172,Melissa Pinto,Lajedo,1575374079
2060,123175,Diego Carvalho,Abreu e Lima,1574173011
2060,123185,Giovana Oliveira,Recife,1575595158
2060,123189,Lara Martins,Limoeiro,1575646492
2060,123190,Julieta Pinto,Cabo de Santo Agostinho,1575583543
2060,123194,Eduarda Almeida,Timbaúba,1575414819
2060,123197,Gabriela Fernandes,Belo Jardim,1574810067
2060,123205,Isabela Costa,Salgueiro,1575495463
2060,123212,Rodrigo Alves,Araripina,1572392059
2060,123221,Luis Pinto,Recife,1574792955
2060,123231,Ryan Carvalho,Camaragibe,1575422929
2060,123246,Maria Martins,Recife,1575423310
2060,123263,Sarah Souza,Bom Conselho,1575292418
2060,123268,Sofia Sousa,Recife,1574805253
2060,123275,Laura Fernandes,Araripina,1575589731
2060,123278,Felipe Barros,São José do Egito,1571918741
2060,123282,Sophia Cavalcanti,Custódia,1574604316
2060,123283,Matilde Pereira,Limoeiro,1575423931
2060,123288,Luan Cunha,Petrolina,1575424956
2060,123289,Renan Pereira,Exu,1575430150
2060,123291,Aline Oliveira,Juripiranga,1575422608
2060,123297,Isabela Cavalcanti,Custódia,1575588575
2060,123300,Alice Dias,Lajedo,1575500622
2060,123309,Lara Dias,Umbuzeiro,1572904425
2060,123312,Julian Sousa,Petrolina,1575453657
2060,123314,Eduarda Silva,Olinda,1575600960
2060,123323,Sofia Pinto,Sertânia,1575584818
2060,123324,Vinicius Cavalcanti,Gravatá,1575427321
2060,123328,Paulo Cavalcanti,Arcoverde,1575585629
2060,123341,Isabelle Castro,Recife,1575583044
2060,123344,Lara Cunha,Jaboatão dos Guararapes,1570066321
2060,123345,Bruno Lima,Barreiros,1575630173
2060,123348,Tiago Rodrigues,Recife,1574395217
2060,123354,Anna Alves,Paulista,1570543410
2060,123361,Julia Cunha,Paulista,1575603988
2060,123371,Emilly Dias,Angelim,1574814803
2060,123381,Bianca Castro,São Lourenço da Mata,1575507511
2060,123382,Luana Santos,Gravatá,1570147186
2060,123396,Matheus Almeida,Paulista,1571184119
2060,123400,Larissa Oliveira,Petrolina,1574436046
2060,123402,Felipe Rocha,Bom Jardim,1575423700
2060,123406,Carla Azevedo,Recife,1575428711
2060,123409,Julieta Costa,São Lourenço da Mata,1569502302
2060,123411,Mateus Pinto,Garanhuns,1575557804
2060,123422,Kauê Rocha,Cabrobó,1575492810
2060,123425,Nicole Santos,Itacuruba,1574897873
2060,123430,Maria Carvalho,Camaragibe,1575588774
2060,123433,Tiago Souza,Afrânio,1575337495
2060,123437,João Silva,Petrolândia,1575401028
2060,123439,Breno Costa,Exu,1575413241
2060,123442,Manuela Sousa,Jaboatão dos Guararapes,1575306030
2060,123443,Manuela Ribeiro,Olinda,1575636288
2060,123449,Laura Carvalho,Pesqueira,1575595371
2060,123457,Brenda Cunha,Recife,1575129561
2060,123459,Kauan Costa,Jaboatão dos Guararapes,1575589913
2060,123461,Vitor Ferreira,Jaboatão dos Guararapes,1575411880
2060,123469,Kauan Cunha,Vertente do Lério,1574819890
2060,123485,Guilherme Souza,Bom Jardim,1575495319
2060,123499,Lucas Alves,Recife,1574820332
2060,123501,Antônio Azevedo,Moreno,1575403570
2060,123504,Luiz Rocha,Abreu e Lima,1575585771
2060,123506,Felipe Melo,Floresta,1575414271
2060,123512,Thaís Carvalho,Flores,1557271750
2060,123520,Samuel Goncalves,Bezerros,1575494560
2060,123522,Tomás Costa,Iguaraci,1575510816
2060,123528,Douglas Almeida,Jaboatão dos Guararapes,1575410806
2060,123530,Vitor Pinto,Carnaíba,1574346199
2060,123537,Gabriela Cardoso,Recife,1575588425
2060,123539,Estevan Ferreira,Recife,1574524170
2060,123540,Tiago Rodrigues,Jaboatão dos Guararapes,1575425119
2060,123543,Caio Cunha,Paulista,1575466025
2060,123582,Daniel Azevedo,Recife,1574857779
2060,123597,Nicole Costa,Salgueiro,1575419503
2060,123604,Breno Pereira,São Bento do Una,1575414582
2060,123607,Gabrielly Melo,Serra Talhada,1575588461
2060,123609,Mateus Rocha,Arcoverde,1574560307
2060,123611,Amanda Azevedo,Petrolina,1575403413
2060,123612,Luan Cunha,Serra Talhada,1575456349
2060,123613,Ryan Carvalho,Recife,1572401949
2060,123623,Alex Azevedo,Araripina,1574254571
2060,123624,Matheus Silva,São Bento do Una,1575415086
2060,123629,Renan Cavalcanti,Recife,1575312448
2060,123635,Leonor Azevedo,Paulista,1575414014
2060,123644,Gabrielly Azevedo,Betânia,1575397279
2060,123645,Carlos Rocha,Itaquitinga,1575483299
2060,123648,Luana Silva,Jaboatão dos Guararapes,1575424334
2060,123649,Fábio Araujo,Surubim,1575589692
2060,123654,Giovana Melo,Camaragibe,1571186591
2060,123667,Luís Costa,São Lourenço da Mata,1572281060
2060,123668,João Ferreira,São Lourenço da Mata,1575413551
2060,123679,Ryan Rocha,Recife,1573748088
2060,123681,Gabriela Pereira,Recife,1575634992
2060,123689,José Fernandes,Triunfo,1574262542
2060,123691,Beatriz Araujo,Barra de Guabiraba,1575417686
